state_fips,county_fips,county_name,state_name,state_postal
29,067,Douglas County,Missouri,MO
29,069,Dunklin County,Missouri,MO
29,071,Franklin County,Missouri,MO
29,073,Gasconade County,Missouri,MO
29,075,Gentry County,Missouri,MO
29,077,Greene County,Missouri,MO
29,079,Grundy County,Missouri,MO
29,081,Harrison County,Missouri,MO
29,083,Henry County,Missouri,MO
29,085,Hickory County,Missouri,MO
29,087,Holt County,Missouri,MO
29,089,Howard County,Missouri,MO
29,091,Howell County,Missouri,MO
29,093,Iron County,Missouri,MO
29,095,Jackson County,Missouri,MO
29,097,Jasper County,Missouri,MO
29,099,Jefferson County,Missouri,MO
29,101,Johnson County,Missouri,MO
29,103,Knox County,Missouri,MO
29,105,Laclede County,Missouri,MO
29,107,Lafayette County,Missouri,MO
29,109,Lawrence County,Missouri,MO
29,111,Lewis County,Missouri,MO
29,113,Lincoln County,Missouri,MO
29,115,Linn County,Missouri,MO
29,117,Livingston County,Missouri,MO
29,119,McDonald County,Missouri,MO
29,121,Macon County,Missouri,MO
29,123,Madison County,Missouri,MO
29,125,Maries County,Missouri,MO
29,127,Marion County,Missouri,MO
29,129,Mercer County,Missouri,MO
29,131,Miller County,Missouri,MO
29,133,Mississippi County,Missouri,MO
29,135,Moniteau County,Missouri,MO
29,137,Monroe County,Missouri,MO
29,139,Montgomery County,Missouri,MO
29,141,Morgan County,Missouri,MO
29,143,New Madrid County,Missouri,MO
29,145,Newton County,Missouri,MO
29,147,Nodaway County,Missouri,MO
29,149,Oregon County,Missouri,MO
29,151,Osage County,Missouri,MO
29,153,Ozark County,Missouri,MO
29,155,Pemiscot County,Missouri,MO
29,157,Perry County,Missouri,MO
29,159,Pettis County,Missouri,MO
29,161,Phelps County,Missouri,MO
29,163,Pike County,Missouri,MO
29,165,Platte County,Missouri,MO
29,167,Polk County,Missouri,MO
29,169,Pulaski County,Missouri,MO
29,171,Putnam County,Missouri,MO
29,173,Ralls County,Missouri,MO
29,175,Randolph County,Missouri,MO
29,177,Ray County,Missouri,MO
29,179,Reynolds County,Missouri,MO
29,181,Ripley County,Missouri,MO
29,183,St. Charles County,Missouri,MO
29,185,St. Clair County,Missouri,MO
29,186,Ste. Genevieve County,Missouri,MO
29,187,St. Francois County,Missouri,MO
29,189,St. Louis County,Missouri,MO
29,195,Saline County,Missouri,MO
29,197,Schuyler County,Missouri,MO
29,199,Scotland County,Missouri,MO
29,201,Scott County,Missouri,MO
29,203,Shannon County,Missouri,MO
29,205,Shelby County,Missouri,MO
29,207,Stoddard County,Missouri,MO
29,209,Stone County,Missouri,MO
29,211,Sullivan County,Missouri,MO
29,213,Taney County,Missouri,MO
29,215,Texas County,Missouri,MO
29,217,Vernon County,Missouri,MO
29,219,Warren County,Missouri,MO
29,221,Washington County,Missouri,MO
29,223,Wayne County,Missouri,MO
29,225,Webster County,Missouri,MO
29,227,Worth County,Missouri,MO
29,229,Wright County,Missouri,MO
29,510,St. Louis city,Missouri,MO
30,001,Beaverhead County,Montana,MT
30,003,Big Horn County,Montana,MT
30,005,Blaine County,Montana,MT
30,007,Broadwater County,Montana,MT
30,009,Carbon County,Montana,MT
30,011,Carter County,Montana,MT
30,013,Cascade County,Montana,MT
30,015,Chouteau County,Montana,MT
30,017,Custer County,Montana,MT
30,019,Daniels County,Montana,MT
30,021,Dawson County,Montana,MT
30,023,Deer Lodge County,Montana,MT
30,025,Fallon County,Montana,MT
30,027,Fergus County,Montana,MT
30,029,Flathead County,Montana,MT
30,031,Gallatin County,Montana,MT
30,033,Garfield County,Montana,MT
30,035,Glacier County,Montana,MT
30,037,Golden Valley County,Montana,MT
30,039,Granite County,Montana,MT
30,041,Hill County,Montana,MT
30,043,Jefferson County,Montana,MT
30,045,Judith Basin County,Montana,MT
30,047,Lake County,Montana,MT
30,049,Lewis and Clark County,Montana,MT
30,051,Liberty County,Montana,MT
30,053,Lincoln County,Montana,MT
30,055,McCone County,Montana,MT
30,057,Madison County,Montana,MT
30,059,Meagher County,Montana,MT
30,061,Mineral County,Montana,MT
30,063,Missoula County,Montana,MT
30,065,Musselshell County,Montana,MT
30,067,Park County,Montana,MT
30,069,Petroleum County,Montana,MT
30,071,Phillips County,Montana,MT
30,073,Pondera County,Montana,MT
30,075,Powder River County,Montana,MT
30,077,Powell County,Montana,MT
30,079,Prairie County,Montana,MT
30,081,Ravalli County,Montana,MT
30,083,Richland County,Montana,MT
30,085,Roosevelt County,Montana,MT
30,087,Rosebud County,Montana,MT
30,089,Sanders County,Montana,MT
30,091,Sheridan County,Montana,MT
30,093,Silver Bow County,Montana,MT
30,095,Stillwater County,Montana,MT
30,097,Sweet Grass County,Montana,MT
30,099,Teton County,Montana,MT
30,101,Toole County,Montana,MT
30,103,Treasure County,Montana,MT
30,105,Valley County,Montana,MT
30,107,Wheatland County,Montana,MT
30,109,Wibaux County,Montana,MT
30,111,Yellowstone County,Montana,MT
30,113,Yellowstone National Park,Montana,MT
31,001,Adams County,Nebraska,NE
31,003,Antelope County,Nebraska,NE
31,005,Arthur County,Nebraska,NE
31,007,Banner County,Nebraska,NE
31,009,Blaine County,Nebraska,NE
31,011,Boone County,Nebraska,NE
31,013,Box Butte County,Nebraska,NE
31,015,Boyd County,Nebraska,NE
31,017,Brown County,Nebraska,NE
31,019,Buffalo County,Nebraska,NE
31,021,Burt County,Nebraska,NE
31,023,Butler County,Nebraska,NE
31,025,Cass County,Nebraska,NE
31,027,Cedar County,Nebraska,NE
31,029,Chase County,Nebraska,NE
31,031,Cherry County,Nebraska,NE
31,033,Cheyenne County,Nebraska,NE
31,035,Clay County,Nebraska,NE
31,037,Colfax County,Nebraska,NE
31,039,Cuming County,Nebraska,NE
31,041,Custer County,Nebraska,NE
31,043,Dakota County,Nebraska,NE
31,045,Dawes County,Nebraska,NE
31,047,Dawson County,Nebraska,NE
31,049,Deuel County,Nebraska,NE
31,051,Dixon County,Nebraska,NE
31,053,Dodge County,Nebraska,NE
31,055,Douglas County,Nebraska,NE
31,057,Dundy County,Nebraska,NE
31,059,Fillmore County,Nebraska,NE
31,061,Franklin County,Nebraska,NE
31,063,Frontier County,Nebraska,NE
31,065,Furnas County,Nebraska,NE
31,067,Gage County,Nebraska,NE
31,069,Garden County,Nebraska,NE
31,071,Garfield County,Nebraska,NE
31,073,Gosper County,Nebraska,NE
31,075,Grant County,Nebraska,NE
31,077,Greeley County,Nebraska,NE
31,079,Hall County,Nebraska,NE
31,081,Hamilton County,Nebraska,NE
31,083,Harlan County,Nebraska,NE
31,085,Hayes County,Nebraska,NE
31,087,Hitchcock County,Nebraska,NE
31,089,Holt County,Nebraska,NE
31,091,Hooker County,Nebraska,NE
31,093,Howard County,Nebraska,NE
31,095,Jefferson County,Nebraska,NE
31,097,Johnson County,Nebraska,NE
31,099,Kearney County,Nebraska,NE
31,101,Keith County,Nebraska,NE
31,103,Keya Paha County,Nebraska,NE
31,105,Kimball County,Nebraska,NE
31,107,Knox County,Nebraska,NE
31,109,Lancaster County,Nebraska,NE
31,111,Lincoln County,Nebraska,NE
31,113,Logan County,Nebraska,NE
31,115,Loup County,Nebraska,NE
31,117,McPherson County,Nebraska,NE
31,119,Madison County,Nebraska,NE
31,121,Merrick County,Nebraska,NE
31,123,Morrill County,Nebraska,NE
31,125,Nance County,Nebraska,NE
31,127,Nemaha County,Nebraska,NE
31,129,Nuckolls County,Nebraska,NE
31,131,Otoe County,Nebraska,NE
31,133,Pawnee County,Nebraska,NE
31,135,Perkins County,Nebraska,NE
31,137,Phelps County,Nebraska,NE
31,139,Pierce County,Nebraska,NE
31,141,Platte County,Nebraska,NE
31,143,Polk County,Nebraska,NE
31,145,Red Willow County,Nebraska,NE
31,147,Richardson County,Nebraska,NE
31,149,Rock County,Nebraska,NE
31,151,Saline County,Nebraska,NE
31,153,Sarpy County,Nebraska,NE
31,155,Saunders County,Nebraska,NE
31,157,Scotts Bluff County,Nebraska,NE
31,159,Seward County,Nebraska,NE
